cluster,id,names,feature,value
2,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,instrumentalness,0.0
0,1vYh9x8UmFTLbXiizk9Qc5,I Believe,instrumentalness,1.11e-05
2,4gXHG9domIKO6FIViDISA4,Cupid - Twin Ver.,instrumentalness,0.000157
2,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,instrumentalness,2.47e-06
2,0w5Bdu51Ka25Pf3hojsKHh,Hard Times,instrumentalness,4.87e-06
0,3LVs4BtJfvCjhwzksTjQvJ,ARCTiC GLOW,instrumentalness,0.000303
0,3OgZdIAHaDMOtYq8Z5iCQ5,Believe,instrumentalness,0.035
5,26b3oVLrRUaaybJulow9kz,People,instrumentalness,1.31e-05
2,69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),instrumentalness,1.77e-06
5,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,instrumentalness,0.00196
7,3KoTtGEDiBwUWzdRQVh9lh,Last Friday Night (T.G.I.F.),instrumentalness,2.91e-05
0,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,instrumentalness,0.0
7,74xCG0lf2XiPtqAua1iGfx,Wrong Type,instrumentalness,0.0
2,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,instrumentalness,0.0
4,6Uy6K3KdmUdAfelUp0SeXn,Brave,instrumentalness,2.1e-05
2,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,instrumentalness,2.28e-06
0,4fixebDZAVToLbUCuEloa2,Womanizer,instrumentalness,0.0
0,2RSHsoi04658QL5xgQVov3,Bad Liar,instrumentalness,0.0
2,6pSuoXaZ8X6bxHmSsYpkNB,BIG GIRL BANGER,instrumentalness,0.0
0,3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,instrumentalness,1.68e-06
2,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,instrumentalness,6.7e-06
0,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,instrumentalness,0.0303
2,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),instrumentalness,0.0
2,6r1ygpKNXg7deq18rzyM7F,Teenage Dream,instrumentalness,2.34e-06
4,1Q6zV75Yo6ckqE9qAikP0T,Splashy,instrumentalness,0.00117
2,0U10zFw4GlBacOy9VDGfGL,We Found Love,instrumentalness,0.00141
2,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",instrumentalness,0.0
2,3bC1ahPIYt1btJzSSEyyrF,Whistle,instrumentalness,0.0
1,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,instrumentalness,0.0
2,0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),instrumentalness,0.0
4,4uRxSAu5i1o0v65aBGMQz6,Neon Hong Kong,instrumentalness,0.0
2,0C4ejWmOTMv8vuYj85mf8m,S&M,instrumentalness,0.00016
0,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),instrumentalness,1.75e-05
5,5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),instrumentalness,0.0
0,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),instrumentalness,3.04e-05
1,1rnlaw43OcQ0qrQvBw6fl1,Lady Shady,instrumentalness,0.0
2,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,instrumentalness,4.19e-05
2,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,instrumentalness,0.0
2,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,instrumentalness,0.0
4,3l9CW99AHtExIRV4hW2N5m,Misery Business,instrumentalness,9.26e-06
5,5viGkmJWkWqtuuj0100lAY,Bait,instrumentalness,2.47e-05
0,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,instrumentalness,0.0
2,6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,instrumentalness,1.07e-06
5,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),instrumentalness,1.03e-06
2,2i2gDpKKWjvnRTOZRhaPh2,Moonlight,instrumentalness,0.0
0,1QDeeQQ2Kl46CXL3Ic1bw2,Colours,instrumentalness,0.0
2,5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,instrumentalness,0.00398
2,2iuZJX9X9P0GKaE93xcPjk,Sugar,instrumentalness,0.0
5,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,instrumentalness,2.01e-05
2,2fQxE0jVrjNMT9oJAXtSJR,Domino,instrumentalness,0.0
4,6XaAlIFSLQ1dAv8YTC5455,MR. YELLOW TAPE,instrumentalness,0.0
1,70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,instrumentalness,0.0
5,5odlY52u43F5BjByhxg7wg,golden hour,instrumentalness,0.162
0,4llK75pXNWZz6KAho2Gp16,She Will Be Loved,instrumentalness,0.0
7,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,instrumentalness,0.0
1,4UlcyqEAKetKwxTq4EXvwp,Honestly,instrumentalness,0.0
0,4Ub8UsjWuewQrPhuepfVpd,Pompeii,instrumentalness,0.0
2,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,instrumentalness,0.0
4,49FYlytm3dAAraYgpoJZux,Umbrella,instrumentalness,0.0
5,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,instrumentalness,1.76e-05
7,6KhCaFJ1qqXG20uVg70YAQ,PAUL WALKER,instrumentalness,0.0
0,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,instrumentalness,0.00106
4,2fTsFCKRFQ5M0igJgabnLA,Price Tag,instrumentalness,3.85e-06
0,4lLtanYk6tkMvooU0tWzG8,Grenade,instrumentalness,0.0
0,7xYnUQigPoIDAMPVK79NEq,Run It!,instrumentalness,0.0
7,10resTtKxVLJNT0KnY4NFP,Mo Money (feat. Jadakiss),instrumentalness,0.0
0,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,instrumentalness,0.0
0,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),instrumentalness,0.0
0,0ct6r3EGTcMLPtrXHDvVjc,The Nights,instrumentalness,0.0
1,0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix,instrumentalness,2.35e-05
0,2UijQcg9x42vsbXYh0PzPO,Oh My Love,instrumentalness,0.000407
2,0pqnGHJpmpxLKifKRmU6WP,Believer,instrumentalness,0.0
0,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,instrumentalness,0.0
0,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,instrumentalness,3.23e-06
0,0rMuFOja3DhVSuXQeae25C,Sleep,instrumentalness,0.000435
0,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),instrumentalness,0.15
2,7Ie9W94M7OjPoZVV216Xus,Not Afraid,instrumentalness,0.0
0,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,instrumentalness,0.0012
2,7F96KtKIOWDuK7ElvMLlne,Above the Clouds,instrumentalness,1.73e-05
0,1FpVJ7HpZInE2GvhVE2TwT,Legends Never Die,instrumentalness,0.0
7,0LMwmV37RCmBO2so0szAFs,Whatever,instrumentalness,0.0
0,4VrWlk8IQxevMvERoX08iC,Chandelier,instrumentalness,6.07e-05
0,4M9kHcpZQZNzRnAhIQ1YLM,The World Is Mine,instrumentalness,6.66e-05
7,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,instrumentalness,0.0
0,4lhqb6JvbHId48OUJGwymk,Hey Brother,instrumentalness,4.64e-05
2,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,instrumentalness,0.000745
0,5l8wENUFbfKUtzmazIGZBU,Roaring 20s,instrumentalness,0.0
0,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,instrumentalness,0.0
0,0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,instrumentalness,1.02e-06
7,5LOTtadWBsGDLMQMC0tl2z,Life,instrumentalness,1.75e-05
0,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,instrumentalness,0.0
7,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),instrumentalness,0.0
0,1Lty1laQpjkzisBZ1dG2R8,Same Heart,instrumentalness,0.0
0,47AUpATUatp72I5Ctmh8I4,Airplanes (feat. Hayley Williams of Paramore),instrumentalness,0.0
4,37sINbJZcFdHFAsVNsPq1i,Superheroes,instrumentalness,0.0
6,1xX9gGl2ywrDufCa0nmLPG,Automatic,instrumentalness,0.934
2,54ipXppHLA8U4yqpOFTUhr,Bones,instrumentalness,0.0
0,5hFD05PfvZUPbJ5JtwpEab,A Better Day,instrumentalness,0.0
4,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,instrumentalness,0.0
0,5qaEfEh1AtSdrdrByCP7qR,Demons,instrumentalness,0.00025
4,4h4Em3iM0Vp45KD7b5wW3Z,90s Better,instrumentalness,0.00105
0,2Ulk7ty4IBIrfrPs0LS4Zj,SNAP - Luca Schreiner Remix,instrumentalness,2.25e-05
7,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),instrumentalness,7.07e-06
0,3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),instrumentalness,0.0
0,7vuqyEt5hBBxSuakZBZLiK,Ghost,instrumentalness,0.0021
2,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),instrumentalness,1.14e-05
7,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,instrumentalness,0.0
0,1YjHgxtoELN58jOZuzmXO4,All or Nothing,instrumentalness,0.0
0,1XGmzt0PVuFgQYYnV2It7A,Payphone,instrumentalness,0.0
0,62LN2Eh7OpiPQTpGbnQVm2,Take You There,instrumentalness,0.0
0,6GomT970rCOkKAyyrwJeZi,Move Your Body,instrumentalness,0.000403
7,62yJjFtgkhUrXktIoSjgP2,Radioactive,instrumentalness,0.000108
7,4Vk88sw6p8UXWtmUrlB2dR,Only Need My Baby,instrumentalness,0.000688
0,2wn7ygca57SOpsVqQOJqpM,One More Time,instrumentalness,0.00159
4,1NhPKVLsHhFUHIOZ32QnS2,Secrets,instrumentalness,0.0
0,2NKLeHNNgAd8YE5guUPdL0,King Of My Castle,instrumentalness,0.00193
0,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,instrumentalness,0.00197
2,70HDHd7wrA4SPy1pHHoXrJ,Bad Karma,instrumentalness,0.00955
0,21te7Pz3VowOuFho1nfdR0,Letters,instrumentalness,0.0
2,67eYAnkdTu8BMcIx29z26L,Makeba - Ian Asher Remix,instrumentalness,0.0975
7,69Yy9ONnjLBrz4YUSVW4fr,Hero,instrumentalness,0.0
7,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,instrumentalness,0.0
4,1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,instrumentalness,0.00066
0,5ZAb84rDpFVMgFhYNYZhSx,Wherever You Are,instrumentalness,0.127
7,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,instrumentalness,0.0
7,41TkFhNYljV7omolLJ6Squ,Creep - BYOR Remix,instrumentalness,0.104
0,6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),instrumentalness,0.000138
0,1CKcs7j0jxdGDCWrntDQil,Hello Shadow,instrumentalness,2.6e-05
0,4aBYzs8RxZMuqyOanNlf8I,Like I Do,instrumentalness,0.00655
0,1pNHscyiGTAAgoTzuqxjkU,Holy - Radio Mix,instrumentalness,0.0
4,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,instrumentalness,0.0
2,0RgUxB0pyyzPm5apCmBnHZ,Tu Es Foutu,instrumentalness,0.0101
4,7MXVkk9YMctZqd1Srtv4MB,Starboy,instrumentalness,6.35e-06
2,33SVcdgUMlqbhU89CMP8OO,DON'T YOU WORRY,instrumentalness,0.0
0,7GGgftep0Q8TZzL07qhPbc,Let You Go,instrumentalness,0.0221
4,1zB4vmk8tFRmM9UULNzbLB,Thunder,instrumentalness,0.134
0,5OOxMbmz5txzE78oZbGQhY,"Work Hard, Play Hard",instrumentalness,1.91e-05
1,5DoCNgkEKAlMVsn2FSpJKT,Hunger,instrumentalness,0.00192
2,5r43qanLhUCdBj8HN3fa6B,Sunshine,instrumentalness,0.0
2,3rUGC1vUpkDG9CZFHMur1t,greedy,instrumentalness,0.0
0,73pfEG5RSqYL9t2WA59zDJ,Safe Place,instrumentalness,0.000356
0,18asYwWugKjjsihZ0YvRxO,The Motto,instrumentalness,2.23e-05
7,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,instrumentalness,6.67e-05
4,714rsj70MClcUP4CPhkChy,Never Thought That I Could Die,instrumentalness,0.000822
0,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),instrumentalness,0.0
0,6cCEeEs9JA5OI81XaM9RRv,I Won't Let You Go,instrumentalness,0.000219
4,1hmI7H4W0ChPH6vfa9i2CQ,Prada (feat. D-Block Europe) - Valexus Remix,instrumentalness,0.00874
7,67XpNi9YvAJ6GfisuGMoNg,Paper Thin,instrumentalness,3.34e-06
2,22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),instrumentalness,0.0
0,2wSqyrYBIUT4GHEq82a7p7,Bubbly,instrumentalness,0.0234
2,32y9LSjv2Q49T3NnkETXCm,OK,instrumentalness,0.0
0,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,instrumentalness,1.44e-05
7,052SluA0wYuapSVe9VzK6m,When Love Takes Over,instrumentalness,2.75e-05
0,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),instrumentalness,0.0
2,53BpTC3cYgRfUVxqbNVb8w,Rip,instrumentalness,0.0
4,7zyvQ8sb72g4RuwBpcuGUP,Home Alone (with Marnik),instrumentalness,6.73e-05
2,754La7zu7rHgDn1zifkO0r,Forget About Tomorrow,instrumentalness,3.53e-06
7,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),instrumentalness,0.0
7,2IueV1qO5Zo2V3oP6vqnly,Without Your Love,instrumentalness,0.000181
0,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),instrumentalness,0.0
0,3O0WP95w6trTVFcNUC9oMw,Wanna Do It,instrumentalness,2.48e-05
0,4oBX7V6xzWYAkf0fw9V8Ln,Last Breath,instrumentalness,0.00177
0,2DBz27islCy7DhbycAQFJM,It's a Shame,instrumentalness,0.000187
0,460tyHiP1cF7VQqNsVQjwe,Rockstar,instrumentalness,0.0
2,2gZ7eMtPgsaIJstAYPgYVT,Always Remember,instrumentalness,0.000694
0,4nmDwwaz4eV09GAZPgoZPo,Mesmerized,instrumentalness,0.00295
0,60a0Rd6pjrkxjPbaKzXjfq,In the End,instrumentalness,0.0
4,45zvStEMsXp8z45OQRhWFJ,American Idiot,instrumentalness,6.91e-05
2,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,instrumentalness,0.0
0,0snQkGI5qnAmohLE7jTsTn,Toxicity,instrumentalness,0.00249
0,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,instrumentalness,2.06e-06
4,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,instrumentalness,0.0104
0,4VqPOruhp5EdPBeR92t6lQ,Uprising,instrumentalness,0.064
4,3l9CW99AHtExIRV4hW2N5m,Misery Business,instrumentalness,9.26e-06
4,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,instrumentalness,0.0
0,2MrWu3Gt6ucsOHC6eE8oLV,Like a Stone,instrumentalness,0.0
0,20I8RduZC2PWMWTDCZuuAN,Take Me Out,instrumentalness,0.00051
0,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,instrumentalness,0.118
2,7j31rVgGX9Q2blT92VBEA0,Teenagers,instrumentalness,0.0
0,6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,instrumentalness,0.0
4,4IDfVjI1TlB1UwlC01T4Bm,Decode - Twilight Soundtrack Version,instrumentalness,0.0055
0,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,instrumentalness,0.0015
0,18lR4BzEs7e3qzc0KVkTpU,What I've Done,instrumentalness,0.0
4,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,instrumentalness,2.94e-05
0,5B5eTk7DF8KVp1zpQoY1XY,The Reason,instrumentalness,0.0
4,0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",instrumentalness,0.0
4,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,instrumentalness,0.0
4,1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),instrumentalness,0.000294
4,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,instrumentalness,0.0
7,5vfjUAhefN7IjHbTvVCT4Z,Holiday,instrumentalness,0.0
0,1VNWaY3uNfoeWqb5U8x2QX,Lonely Day,instrumentalness,1.1e-06
4,756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love,instrumentalness,2.59e-05
0,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,instrumentalness,0.311
0,48UPSzbZjgc449aqz8bxox,Californication,instrumentalness,0.00165
2,5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,instrumentalness,0.0051
4,7x8dCjCr0x6x2lXKujYD34,The Pretender,instrumentalness,0.0
0,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,instrumentalness,0.00082
2,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,instrumentalness,0.00517
4,5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version,instrumentalness,0.0427
0,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,instrumentalness,1.1e-05
7,5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,instrumentalness,1.07e-05
0,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",instrumentalness,0.0
4,4eAwB5pnKFTmsgc3zWoYO0,Fake It,instrumentalness,1.59e-06
4,3UygY7qW2cvG9Llkay6i1i,Going Under,instrumentalness,2.12e-05
4,1ZozJfi8u9cO2Ob8KwiwNT,Higher,instrumentalness,0.00014
7,6tsojOQ5wHaIjKqIryLZK6,All My Life,instrumentalness,0.000579
4,5FZxsHWIvUsmSK1IAvm2pp,Best of You,instrumentalness,9.42e-05
4,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,instrumentalness,3.63e-05
0,1oTo3ijRbaDAtrjJrGAPSw,I Miss You,instrumentalness,5.33e-06
7,1vcxF91pWs9uNwDROuiCPB,Savior,instrumentalness,0.000139
2,28IEbk5a7twNTbUEvWslUb,Paralyzer,instrumentalness,0.0
4,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,instrumentalness,0.0
5,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,instrumentalness,0.0
7,10Nmj3JCNoMeBQ87uw5j8k,Dani California,instrumentalness,8.59e-06
7,5NeIONQWJ25uPylJBJiO4c,Through Glass,instrumentalness,0.0
4,0knbMPVHpFbsx38pLoYSRs,Hysteria,instrumentalness,0.000925
4,51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),instrumentalness,0.000246
4,0WPfJ6xDmKVCKhCECaB8Hn,No One Knows,instrumentalness,0.000537
2,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,instrumentalness,0.00251
7,16DhvbuyvJob4Q9GHNYu2n,She Hates Me,instrumentalness,0.0
4,70wYA8oYHoMzhRRkARoMhU,When You Were Young,instrumentalness,0.0484
0,6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,instrumentalness,0.000102
0,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,instrumentalness,7.74e-06
4,7ISL3LO8AWP3fKIXunvqTa,Joker And The Thief,instrumentalness,0.0222
2,1fJFuvU2ldmeAm5nFIHcPP,First Date,instrumentalness,0.0
2,3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),instrumentalness,0.0
4,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,instrumentalness,0.0
0,5gb9UJkh8TfrNMRYOJNbew,Gives You Hell,instrumentalness,0.0
0,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",instrumentalness,0.0
0,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,instrumentalness,0.000295
4,6GG73Jik4jUlQCkKg9JuGO,The Middle,instrumentalness,0.0
4,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",instrumentalness,0.0
4,2VGQ342iuqj6aSaYbyBQVJ,Prayer Of The Refugee,instrumentalness,4.62e-05
0,1BExV8JprNJLvLeDE9qdEW,It's Been Awhile,instrumentalness,0.000549
2,1HNE2PX70ztbEl6MLxrpNL,In Too Deep,instrumentalness,0.0
7,0UrWr7Jnu1heq1o99ZwUd0,Youth of the Nation,instrumentalness,0.0106
7,2nLtzopw4rPReszdYBJU6h,Numb,instrumentalness,0.0
4,5O8L4I2S4izFGDjvP7xAKv,You Know You're Right,instrumentalness,0.00123
0,4wzjNqjKAKDU82e8uMhzmr,Face Down,instrumentalness,0.0
7,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,instrumentalness,0.0
4,42GP0xKtkolBnmqQRvSllO,Welcome Home,instrumentalness,1.12e-06
0,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,instrumentalness,0.000417
0,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,instrumentalness,0.00011
7,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,instrumentalness,0.0
4,7xl2ZaOnKAxJyrkIQe2S43,Tick Tick Boom,instrumentalness,4.92e-06
4,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),instrumentalness,0.0
0,3CkjLJYnnyOtGk4Jx4iYS4,Woman,instrumentalness,0.0989
4,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,instrumentalness,0.000729
4,6KtLECDztnah63TNmV4Plw,Wish You Were Here,instrumentalness,0.301
7,20j7B6mL9gnNvG3ic6Vwh5,Hate To Say I Told You So,instrumentalness,0.00881
7,4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,instrumentalness,0.0118
4,2yYASbXnAV71CLbNY1HCWf,The Bitter End,instrumentalness,0.064
0,4xlEKYv7HmC8zXoJIbpZKM,"Steady, As She Goes",instrumentalness,0.00916
6,57Xjny5yNzAcsxnusKmAfA,Reptilia,instrumentalness,0.713
0,0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,instrumentalness,0.00134
7,6hwQ69v7VbPhTTR2fOtYX7,Want You Bad,instrumentalness,0.0
2,7kzKAuUzOITUauHAhoMoxA,Last Nite,instrumentalness,0.000198
6,0vrlOGhCwK3xqy1xNUQJHj,Obstacle 1,instrumentalness,0.58
4,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,instrumentalness,2.83e-05
4,4juzduULFJiZVIcrC1tkxE,Banquet,instrumentalness,0.0138
7,26AYR77170U49cMcXB7aRV,Feeling This,instrumentalness,0.0
4,1rzYrkxgRuLLJDqWdB32pK,Little Sister,instrumentalness,0.00103
0,5KDNFlHAdDJ84fhK27c35X,Judith,instrumentalness,0.17
6,4EhbLHYOXzEoPmOfaVoIIW,The Everlasting Gaze,instrumentalness,0.594
4,6PwxotrB99xgatKVzibmkz,Sorry You're Not a Winner,instrumentalness,0.000342
7,5UTYRC4IQLc7Jxc1sJapMl,One Armed Scissor,instrumentalness,3.06e-05
5,6G45nT1iMlP1HdJ0MCTuDU,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)",instrumentalness,5.8e-06
2,1kn9JsBWIw6qREhDWw0lKb,Ma Boy,instrumentalness,0.000787
0,4oBX7V6xzWYAkf0fw9V8Ln,Last Breath,instrumentalness,0.00177
4,5vZDl7Jr6GmtJjnziKSBqN,Check,instrumentalness,0.0
7,2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,instrumentalness,0.0
2,6gJ1T7THE0Pxk5VpTovwJH,We Can Hit (Round 1) (with Crime Mob & Slim Jxmmi),instrumentalness,3.15e-06
0,3yz5heVHn1jYrGwZkbdg54,Sinner & Saint,instrumentalness,0.0
7,4Ja9nYFkfPS7D9qiZFMUrH,Take A Sip - Dodge & Fuski Remix,instrumentalness,0.000831
1,7BG1Wlc6CjHuwvUg0XzGNw,Anthem (with Big Sean & EST Gee) - Soundtrack Version,instrumentalness,0.0
4,5Mkbqot9JUaN5XhRgqITME,Adonis Interlude (The Montage) (with J. Cole),instrumentalness,0.0
0,3ZQpXYZZFRQyRgopMptRje,Greater (with Ari Lennox),instrumentalness,0.000484
2,72Cn4VmfpwAZk3NHVEplYx,Ogogoro (with Bas & Ayra Starr),instrumentalness,0.0
1,25aUa8vgKi4NqwxQ4cfcrD,Just Face It (with Blxst),instrumentalness,0.0
0,6UAAyb8l3kLwwxvIrXOGRp,Headhunters (with WESTSIDE BOOGIE & Cozz feat. Kevin Ross),instrumentalness,0.0
2,7m3Cr9XyaYyW0toevY8dur,Jack (with EARTHGANG feat. Buddy & Ant Clemons),instrumentalness,0.0
0,5TYevEkYmkzTf5Qum7Gsdw,"Hate Me Now (with Arin Ray, Mereba & Omen)",instrumentalness,1.6e-05
1,7KjGW8d7sKtQe9x2WGlnsD,"Talk To Me (with Omen, Ari Lennox & OG DAYV)",instrumentalness,1.45e-05
1,499Em55SsNJE2jG4Lk58iO,Lay Up (with SiR feat. Syd),instrumentalness,1.21e-05
0,20IRcGD2o073obIyPJQxIl,Long The Way (with Morray & jetsonmade),instrumentalness,0.0
2,22hdnPB5hmyzOJLQQrcDSS,"In The Room (with JID, Tierra Whack & BJ The Chicago Kid)",instrumentalness,0.0
5,2iPnYQRutwTQopudwgkIfm,Shadows (with Kehlani),instrumentalness,0.000277
1,5CRnOqHHcREG9NPtq7xHge,"Burn Bridges (with Lute, Cozz, REASON & Arin Ray)",instrumentalness,0.0
5,11xvUC6z70mrZvQAOLx33H,Heavy Is The Head (with Baby Rose),instrumentalness,0.0
5,3l0A1CoWWjSKipvS6Yzu5Y,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)",instrumentalness,5.8e-06
7,1iP5UMdOsGz6EdltGbbcb7,The Fire (feat. John Legend),instrumentalness,3.65e-05
2,1iQ5E4z6CJ38dIzvMI9Wdo,The Watcher,instrumentalness,0.0
7,57hCSu4zMTdnSum7NBL1Ye,Lord Knows (feat. Tory Lanez),instrumentalness,0.0
2,4khXn5hwGSpI7iPvtxSr40,Don't Waste My Time,instrumentalness,0.0
5,5ytCOdv25AKBSYZTHqeijO,Lord Knows / Fighting Stronger,instrumentalness,0.00587
7,1iFN9GbSzkj2nRNxz5NxbK,"Kill 'Em With Success (with Eearz, ScHoolboy Q & 2 Chainz)",instrumentalness,0.0
0,3lMxvnPMQRiQDXp6KAQiDE,Intolerant,instrumentalness,0.0
7,79PaeaCZXyeu2C5XeSBzIv,Fate (with Young Thug & Swae Lee),instrumentalness,0.0
4,74wpYGsVh2J13iAmmg1Uln,The Mantra (with Pharrell & Kendrick Lamar),instrumentalness,0.0
0,3ddFdBlBbu15hcJmEK0tLd,Watching Me (with Rae Sremmurd & Kodak Black),instrumentalness,0.0
4,16Of5hPEODN84py9a7lCUl,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",instrumentalness,2.7e-06
1,23dwrzeJtEEGl2U4CPWSor,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",instrumentalness,0.0
0,5kUMB8d7Xa6X7VNe8qTY9k,Love Me Like That (Champion Love),instrumentalness,0.0
